curbing,3.29437622558
decreasing,3.19522102856
reduces,3.18638765708
increasing,3.12441484112
reduction,2.97752333201
increased,2.97649124352
reducing,2.82919290174
lowering,2.79646620605
reductions,2.69148020517
curtailing,2.6509631466
changes,2.61017776739
restraints,2.60767073491
boosting,2.58520482237
expanding,2.53615167378
limiting,2.51737694959
increases,2.49474049508
marginal,2.45882230066
overall,2.39624703668
variable,2.37544165281
domestic,2.3717581306
expansion,2.34887392344
imbalances,2.34026188207
eliminating,2.3351852087
cutbacks,2.32915752494
negligible,2.31548079437
excessive,2.28804418778
stimulating,2.21308087581
minimizing,2.20970258274
improvements,2.20710900365
lessen,2.19925302067
increase,2.18020227402
decreases,2.17549601358
shrinking,2.16930541785
growing,2.16442482702
current,2.15985896126
multilateral,2.14427977476
tripling,2.12163816485
trimming,2.12076851355
limited,2.10661449367
decreased,2.10488132373
growth,2.09748418546
elimination,2.0856995824
reduce,2.05947209409
developing,2.03573543481
enhanced,2.03233863582
reduced,2.02064306878
cuts,2.0184521834
factors,1.99301474602
strengthening,1.97989774813
multiplying,1.97753194817
decrease,1.97637396305
limits,1.96160313788
spurring,1.95556483815
unrealistic,1.95528006405
estrogen,1.9480520842
liberalization,1.9339170279
cutback,1.92920679457
improving,1.92811052157
modifying,1.91759894048
depleting,1.91144302455
preventable,1.91091448898
improves,1.90568969228
cutting,1.89317291423
economies,1.88316321817
doubling,1.8826483687
weakening,1.8754035016
developments,1.87037142581
initiatives,1.87035190214
variables,1.86445356038
total,1.84520694194
escalating,1.84256319473
lessening,1.84190492197
curtail,1.83047711197
heightening,1.82574963385
easing,1.82522679172
primarily,1.82033646555
dampening,1.81938145915
paring,1.80485068636
trends,1.79903635213
existing,1.79351185994
formulation,1.79131844605
boosts,1.78558631755
adjustment,1.78200324988
expansions,1.7669040882
global,1.76029180601
discouraging,1.7530903099
freeze,1.75191157337
enhancing,1.75185120447
limit,1.75130866421
revisions,1.74807510917
inhibiting,1.73822814835
liberalizing,1.73807390185
oecd,1.73063347117
measures,1.72894231622
relieving,1.72892136324
slashing,1.72542280183
constrained,1.72519467545
combined,1.71980349701
substantial,1.71485658124
excess,1.71197821595
calculating,1.70793933859
stimulate,1.70720574898
abolishing,1.70362106871
reforms,1.70025559981
manageable,1.69385856787
disarmament,1.6911537374
expanded,1.689305153
outstripping,1.68353770191
toughened,1.67761805098
shrinks,1.67745776063
